date,venue_id,venue_name,address,requested_latitude,requested_longitude,grid_latitude,grid_longitude,temperature_2m_mean,temperature_2m_min,temperature_2m_max,relative_humidity_2m_mean,weather_model,source
2022-09-22,lac_trung,Trung tâm QSMT tại VTC,"Tầng 19, tòa nhà VTC, số 23 Lạc Trung, Hà Nội",21.0023039,105.8640524,21.0,105.899994,25.9,24.4,28.4,89,ERA5-Land,open-meteo
2022-09-23,lac_trung,Trung tâm QSMT tại VTC,"Tầng 19, tòa nhà VTC, số 23 Lạc Trung, Hà Nội",21.0023039,105.8640524,21.0,105.899994,26.6,23.9,31.0,84,ERA5-Land,open-meteo
2022-09-24,lac_trung,Trung tâm QSMT tại VTC,"Tầng 19, tòa nhà VTC, số 23 Lạc Trung, Hà Nội",21.0023039,105.8640524,21.0,105.899994,25.9,24.0,28.8,84,ERA5-Land,open-meteo
2022-09-25,lac_trung,Trung tâm QSMT tại VTC,"Tầng 19, tòa nhà VTC, số 23 Lạc Trung, Hà Nội",21.0023039,105.8640524,21.0,105.899994,26.0,23.9,29.0,85,ERA5-Land,open-meteo
2022-09-26,lac_trung,Trung tâm QSMT tại VTC,"Tầng 19, tòa nhà VTC, số 23 Lạc Trung, Hà Nội",21.0023039,105.8640524,21.0,105.899994,27.1,23.8,31.1,82,ERA5-Land,open-meteo
2022-09-27,lac_trung,Trung tâm QSMT tại VTC,"Tầng 19, tòa nhà VTC, số 23 Lạc Trung, Hà Nội",21.0023039,105.8640524,21.0,105.899994,28.0,24.1,32.2,78,ERA5-Land,open-meteo
2022-09-28,lac_trung,Trung tâm QSMT tại VTC,"Tầng 19, tòa nhà VTC, số 23 Lạc Trung, Hà Nội",21.0023039,105.8640524,21.0,105.899994,25.5,24.3,26.7,86,ERA5-Land,open-meteo
2022-09-29,lac_trung,Trung tâm QSMT tại VTC,"Tầng 19, tòa nhà VTC, số 23 Lạc Trung, Hà Nội",21.0023039,105.8640524,21.0,105.899994,24.6,23.7,26.8,94,ERA5-Land,open-meteo
2022-09-30,lac_trung,Trung tâm QSMT tại VTC,"Tầng 19, tòa nhà VTC, số 23 Lạc Trung, Hà Nội",21.0023039,105.8640524,21.0,105.899994,24.7,23.5,27.8,94,ERA5-Land,open-meteo
2022-10-01,lac_trung,Trung tâm QSMT tại VTC,"Tầng 19, tòa nhà VTC, số 23 Lạc Trung, Hà Nội",21.0023039,105.8640524,21.0,105.899994,25.0,24.0,27.2,95,ERA5-Land,open-meteo
2022-10-02,lac_trung,Trung tâm QSMT tại VTC,"Tầng 19, tòa nhà VTC, số 23 Lạc Trung, Hà Nội",21.0023039,105.8640524,21.0,105.899994,24.8,23.9,26.2,96,ERA5-Land,open-meteo
2022-10-03,lac_trung,Trung tâm QSMT tại VTC,"Tầng 19, tòa nhà VTC, số 23 Lạc Trung, Hà Nội",21.0023039,105.8640524,21.0,105.899994,26.1,23.5,30.1,88,ERA5-Land,open-meteo
2022-10-04,lac_trung,Trung tâm QSMT tại VTC,"Tầng 19, tòa nhà VTC, số 23 Lạc Trung, Hà Nội",21.0023039,105.8640524,21.0,105.899994,26.4,23.8,30.5,86,ERA5-Land,open-meteo
2022-10-05,lac_trung,Trung tâm QSMT tại VTC,"Tầng 19, tòa nhà VTC, số 23 Lạc Trung, Hà Nội",21.0023039,105.8640524,21.0,105.899994,27.1,23.9,30.9,83,ERA5-Land,open-meteo
2022-10-06,lac_trung,Trung tâm QSMT tại VTC,"Tầng 19, tòa nhà VTC, số 23 Lạc Trung, Hà Nội",21.0023039,105.8640524,21.0,105.899994,26.5,23.9,30.0,87,ERA5-Land,open-meteo
2022-10-07,lac_trung,Trung tâm QSMT tại VTC,"Tầng 19, tòa nhà VTC, số 23 Lạc Trung, Hà Nội",21.0023039,105.8640524,21.0,105.899994,25.6,23.3,29.0,88,ERA5-Land,open-meteo
2022-10-08,lac_trung,Trung tâm QSMT tại VTC,"Tầng 19, tòa nhà VTC, số 23 Lạc Trung, Hà Nội",21.0023039,105.8640524,21.0,105.899994,24.4,22.7,26.3,85,ERA5-Land,open-meteo
2022-10-09,lac_trung,Trung tâm QSMT tại VTC,"Tầng 19, tòa nhà VTC, số 23 Lạc Trung, Hà Nội",21.0023039,105.8640524,21.0,105.899994,23.5,21.5,24.8,83,ERA5-Land,open-meteo
2022-10-10,lac_trung,Trung tâm QSMT tại VTC,"Tầng 19, tòa nhà VTC, số 23 Lạc Trung, Hà Nội",21.0023039,105.8640524,21.0,105.899994,22.0,18.9,24.6,58,ERA5-Land,open-meteo
2022-10-11,lac_trung,Trung tâm QSMT tại VTC,"Tầng 19, tòa nhà VTC, số 23 Lạc Trung, Hà Nội",21.0023039,105.8640524,21.0,105.899994,21.7,17.7,26.5,66,ERA5-Land,open-meteo
2022-10-12,lac_trung,Trung tâm QSMT tại VTC,"Tầng 19, tòa nhà VTC, số 23 Lạc Trung, Hà Nội",21.0023039,105.8640524,21.0,105.899994,22.3,17.8,27.5,67,ERA5-Land,open-meteo
2022-10-13,lac_trung,Trung tâm QSMT tại VTC,"Tầng 19, tòa nhà VTC, số 23 Lạc Trung, Hà Nội",21.0023039,105.8640524,21.0,105.899994,23.0,18.9,28.1,66,ERA5-Land,open-meteo
2022-10-14,lac_trung,Trung tâm QSMT tại VTC,"Tầng 19, tòa nhà VTC, số 23 Lạc Trung, Hà Nội",21.0023039,105.8640524,21.0,105.899994,23.0,18.5,28.5,63,ERA5-Land,open-meteo
2022-10-15,lac_trung,Trung tâm QSMT tại VTC,"Tầng 19, tòa nhà VTC, số 23 Lạc Trung, Hà Nội",21.0023039,105.8640524,21.0,105.899994,23.3,19.8,28.5,58,ERA5-Land,open-meteo
2022-10-16,lac_trung,Trung tâm QSMT tại VTC,"Tầng 19, tòa nhà VTC, số 23 Lạc Trung, Hà Nội",21.0023039,105.8640524,21.0,105.899994,23.6,18.6,29.5,65,ERA5-Land,open-meteo
2022-10-17,lac_trung,Trung tâm QSMT tại VTC,"Tầng 19, tòa nhà VTC, số 23 Lạc Trung, Hà Nội",21.0023039,105.8640524,21.0,105.899994,24.5,20.7,29.3,58,ERA5-Land,open-meteo
2022-10-18,lac_trung,Trung tâm QSMT tại VTC,"Tầng 19, tòa nhà VTC, số 23 Lạc Trung, Hà Nội",21.0023039,105.8640524,21.0,105.899994,23.6,20.5,28.0,52,ERA5-Land,open-meteo
2022-10-19,lac_trung,Trung tâm QSMT tại VTC,"Tầng 19, tòa nhà VTC, số 23 Lạc Trung, Hà Nội",21.0023039,105.8640524,21.0,105.899994,20.3,16.4,24.7,58,ERA5-Land,open-meteo
2022-10-20,lac_trung,Trung tâm QSMT tại VTC,"Tầng 19, tòa nhà VTC, số 23 Lạc Trung, Hà Nội",21.0023039,105.8640524,21.0,105.899994,17.7,16.4,18.4,90,ERA5-Land,open-meteo
2022-10-21,lac_trung,Trung tâm QSMT tại VTC,"Tầng 19, tòa nhà VTC, số 23 Lạc Trung, Hà Nội",21.0023039,105.8640524,21.0,105.899994,20.0,18.4,22.3,89,ERA5-Land,open-meteo
2022-10-22,lac_trung,Trung tâm QSMT tại VTC,"Tầng 19, tòa nhà VTC, số 23 Lạc Trung, Hà Nội",21.0023039,105.8640524,21.0,105.899994,24.5,19.8,30.0,79,ERA5-Land,open-meteo
2022-10-23,lac_trung,Trung tâm QSMT tại VTC,"Tầng 19, tòa nhà VTC, số 23 Lạc Trung, Hà Nội",21.0023039,105.8640524,21.0,105.899994,26.1,20.4,31.5,77,ERA5-Land,open-meteo
2022-10-24,lac_trung,Trung tâm QSMT tại VTC,"Tầng 19, tòa nhà VTC, số 23 Lạc Trung, Hà Nội",21.0023039,105.8640524,21.0,105.899994,26.1,21.6,30.9,79,ERA5-Land,open-meteo
2022-10-25,lac_trung,Trung tâm QSMT tại VTC,"Tầng 19, tòa nhà VTC, số 23 Lạc Trung, Hà Nội",21.0023039,105.8640524,21.0,105.899994,25.0,22.4,27.9,81,ERA5-Land,open-meteo
2022-10-26,lac_trung,Trung tâm QSMT tại VTC,"Tầng 19, tòa nhà VTC, số 23 Lạc Trung, Hà Nội",21.0023039,105.8640524,21.0,105.899994,25.0,21.9,28.0,82,ERA5-Land,open-meteo
2022-10-27,lac_trung,Trung tâm QSMT tại VTC,"Tầng 19, tòa nhà VTC, số 23 Lạc Trung, Hà Nội",21.0023039,105.8640524,21.0,105.899994,25.2,22.1,28.5,82,ERA5-Land,open-meteo
2022-10-28,lac_trung,Trung tâm QSMT tại VTC,"Tầng 19, tòa nhà VTC, số 23 Lạc Trung, Hà Nội",21.0023039,105.8640524,21.0,105.899994,24.4,20.5,28.6,81,ERA5-Land,open-meteo
2022-10-29,lac_trung,Trung tâm QSMT tại VTC,"Tầng 19, tòa nhà VTC, số 23 Lạc Trung, Hà Nội",21.0023039,105.8640524,21.0,105.899994,24.6,21.5,29.0,77,ERA5-Land,open-meteo
2022-10-30,lac_trung,Trung tâm QSMT tại VTC,"Tầng 19, tòa nhà VTC, số 23 Lạc Trung, Hà Nội",21.0023039,105.8640524,21.0,105.899994,24.6,20.9,28.9,72,ERA5-Land,open-meteo
2022-10-31,lac_trung,Trung tâm QSMT tại VTC,"Tầng 19, tòa nhà VTC, số 23 Lạc Trung, Hà Nội",21.0023039,105.8640524,21.0,105.899994,23.6,20.5,27.3,60,ERA5-Land,open-meteo
2022-11-01,lac_trung,Trung tâm QSMT tại VTC,"Tầng 19, tòa nhà VTC, số 23 Lạc Trung, Hà Nội",21.0023039,105.8640524,21.0,105.899994,22.6,18.1,27.7,60,ERA5-Land,open-meteo
2022-11-02,lac_trung,Trung tâm QSMT tại VTC,"Tầng 19, tòa nhà VTC, số 23 Lạc Trung, Hà Nội",21.0023039,105.8640524,21.0,105.899994,21.3,14.9,27.4,69,ERA5-Land,open-meteo
2022-11-03,lac_trung,Trung tâm QSMT tại VTC,"Tầng 19, tòa nhà VTC, số 23 Lạc Trung, Hà Nội",21.0023039,105.8640524,21.0,105.899994,21.8,15.0,28.2,71,ERA5-Land,open-meteo
2022-11-04,lac_trung,Trung tâm QSMT tại VTC,"Tầng 19, tòa nhà VTC, số 23 Lạc Trung, Hà Nội",21.0023039,105.8640524,21.0,105.899994,22.6,17.3,28.5,72,ERA5-Land,open-meteo
2022-11-05,lac_trung,Trung tâm QSMT tại VTC,"Tầng 19, tòa nhà VTC, số 23 Lạc Trung, Hà Nội",21.0023039,105.8640524,21.0,105.899994,22.5,17.2,27.7,71,ERA5-Land,open-meteo
2022-11-06,lac_trung,Trung tâm QSMT tại VTC,"Tầng 19, tòa nhà VTC, số 23 Lạc Trung, Hà Nội",21.0023039,105.8640524,21.0,105.899994,21.9,17.1,26.7,76,ERA5-Land,open-meteo
2022-11-07,lac_trung,Trung tâm QSMT tại VTC,"Tầng 19, tòa nhà VTC, số 23 Lạc Trung, Hà Nội",21.0023039,105.8640524,21.0,105.899994,21.9,17.4,26.5,80,ERA5-Land,open-meteo
2022-11-08,lac_trung,Trung tâm QSMT tại VTC,"Tầng 19, tòa nhà VTC, số 23 Lạc Trung, Hà Nội",21.0023039,105.8640524,21.0,105.899994,22.6,17.8,27.7,78,ERA5-Land,open-meteo
2022-11-09,lac_trung,Trung tâm QSMT tại VTC,"Tầng 19, tòa nhà VTC, số 23 Lạc Trung, Hà Nội",21.0023039,105.8640524,21.0,105.899994,22.6,17.1,28.0,80,ERA5-Land,open-meteo
2022-11-10,lac_trung,Trung tâm QSMT tại VTC,"Tầng 19, tòa nhà VTC, số 23 Lạc Trung, Hà Nội",21.0023039,105.8640524,21.0,105.899994,23.3,20.4,27.3,86,ERA5-Land,open-meteo
2022-11-11,lac_trung,Trung tâm QSMT tại VTC,"Tầng 19, tòa nhà VTC, số 23 Lạc Trung, Hà Nội",21.0023039,105.8640524,21.0,105.899994,24.3,20.7,28.8,85,ERA5-Land,open-meteo
2022-11-12,lac_trung,Trung tâm QSMT tại VTC,"Tầng 19, tòa nhà VTC, số 23 Lạc Trung, Hà Nội",21.0023039,105.8640524,21.0,105.899994,24.8,22.2,28.7,84,ERA5-Land,open-meteo
2022-11-13,lac_trung,Trung tâm QSMT tại VTC,"Tầng 19, tòa nhà VTC, số 23 Lạc Trung, Hà Nội",21.0023039,105.8640524,21.0,105.899994,25.1,22.5,28.6,81,ERA5-Land,open-meteo
2022-11-14,lac_trung,Trung tâm QSMT tại VTC,"Tầng 19, tòa nhà VTC, số 23 Lạc Trung, Hà Nội",21.0023039,105.8640524,21.0,105.899994,24.8,21.3,28.7,83,ERA5-Land,open-meteo
2022-11-15,lac_trung,Trung tâm QSMT tại VTC,"Tầng 19, tòa nhà VTC, số 23 Lạc Trung, Hà Nội",21.0023039,105.8640524,21.0,105.899994,24.9,22.2,28.8,86,ERA5-Land,open-meteo
2022-11-16,lac_trung,Trung tâm QSMT tại VTC,"Tầng 19, tòa nhà VTC, số 23 Lạc Trung, Hà Nội",21.0023039,105.8640524,21.0,105.899994,25.8,23.2,29.2,83,ERA5-Land,open-meteo
2022-11-17,lac_trung,Trung tâm QSMT tại VTC,"Tầng 19, tòa nhà VTC, số 23 Lạc Trung, Hà Nội",21.0023039,105.8640524,21.0,105.899994,25.9,23.5,29.8,86,ERA5-Land,open-meteo
2022-11-18,lac_trung,Trung tâm QSMT tại VTC,"Tầng 19, tòa nhà VTC, số 23 Lạc Trung, Hà Nội",21.0023039,105.8640524,21.0,105.899994,26.0,23.6,30.0,86,ERA5-Land,open-meteo
2022-11-19,lac_trung,Trung tâm QSMT tại VTC,"Tầng 19, tòa nhà VTC, số 23 Lạc Trung, Hà Nội",21.0023039,105.8640524,21.0,105.899994,24.8,21.8,29.2,84,ERA5-Land,open-meteo
2022-11-20,lac_trung,Trung tâm QSMT tại VTC,"Tầng 19, tòa nhà VTC, số 23 Lạc Trung, Hà Nội",21.0023039,105.8640524,21.0,105.899994,24.1,21.2,28.1,74,ERA5-Land,open-meteo
2022-11-21,lac_trung,Trung tâm QSMT tại VTC,"Tầng 19, tòa nhà VTC, số 23 Lạc Trung, Hà Nội",21.0023039,105.8640524,21.0,105.899994,24.4,20.8,28.4,79,ERA5-Land,open-meteo
2022-11-22,lac_trung,Trung tâm QSMT tại VTC,"Tầng 19, tòa nhà VTC, số 23 Lạc Trung, Hà Nội",21.0023039,105.8640524,21.0,105.899994,24.3,20.6,28.2,81,ERA5-Land,open-meteo
2022-11-23,lac_trung,Trung tâm QSMT tại VTC,"Tầng 19, tòa nhà VTC, số 23 Lạc Trung, Hà Nội",21.0023039,105.8640524,21.0,105.899994,24.8,23.3,26.9,81,ERA5-Land,open-meteo
2022-11-24,lac_trung,Trung tâm QSMT tại VTC,"Tầng 19, tòa nhà VTC, số 23 Lạc Trung, Hà Nội",21.0023039,105.8640524,21.0,105.899994,22.4,21.5,23.4,85,ERA5-Land,open-meteo
2022-11-25,lac_trung,Trung tâm QSMT tại VTC,"Tầng 19, tòa nhà VTC, số 23 Lạc Trung, Hà Nội",21.0023039,105.8640524,21.0,105.899994,22.8,21.6,24.4,89,ERA5-Land,open-meteo
2022-11-26,lac_trung,Trung tâm QSMT tại VTC,"Tầng 19, tòa nhà VTC, số 23 Lạc Trung, Hà Nội",21.0023039,105.8640524,21.0,105.899994,22.8,21.4,24.5,92,ERA5-Land,open-meteo
2022-11-27,lac_trung,Trung tâm QSMT tại VTC,"Tầng 19, tòa nhà VTC, số 23 Lạc Trung, Hà Nội",21.0023039,105.8640524,21.0,105.899994,25.8,22.8,29.9,84,ERA5-Land,open-meteo
2022-11-28,lac_trung,Trung tâm QSMT tại VTC,"Tầng 19, tòa nhà VTC, số 23 Lạc Trung, Hà Nội",21.0023039,105.8640524,21.0,105.899994,26.9,23.9,31.2,84,ERA5-Land,open-meteo
2022-11-29,lac_trung,Trung tâm QSMT tại VTC,"Tầng 19, tòa nhà VTC, số 23 Lạc Trung, Hà Nội",21.0023039,105.8640524,21.0,105.899994,27.0,24.2,31.1,85,ERA5-Land,open-meteo
2022-11-30,lac_trung,Trung tâm QSMT tại VTC,"Tầng 19, tòa nhà VTC, số 23 Lạc Trung, Hà Nội",21.0023039,105.8640524,21.0,105.899994,22.0,16.4,25.6,82,ERA5-Land,open-meteo
2022-12-01,lac_trung,Trung tâm QSMT tại VTC,"Tầng 19, tòa nhà VTC, số 23 Lạc Trung, Hà Nội",21.0023039,105.8640524,21.0,105.899994,13.2,12.2,16.0,78,ERA5-Land,open-meteo
2022-12-02,lac_trung,Trung tâm QSMT tại VTC,"Tầng 19, tòa nhà VTC, số 23 Lạc Trung, Hà Nội",21.0023039,105.8640524,21.0,105.899994,13.1,11.3,15.0,64,ERA5-Land,open-meteo
2022-12-03,lac_trung,Trung tâm QSMT tại VTC,"Tầng 19, tòa nhà VTC, số 23 Lạc Trung, Hà Nội",21.0023039,105.8640524,21.0,105.899994,16.5,13.6,19.7,68,ERA5-Land,open-meteo
2022-12-04,lac_trung,Trung tâm QSMT tại VTC,"Tầng 19, tòa nhà VTC, số 23 Lạc Trung, Hà Nội",21.0023039,105.8640524,21.0,105.899994,16.7,15.7,17.9,74,ERA5-Land,open-meteo
2022-12-05,lac_trung,Trung tâm QSMT tại VTC,"Tầng 19, tòa nhà VTC, số 23 Lạc Trung, Hà Nội",21.0023039,105.8640524,21.0,105.899994,15.6,13.8,18.5,66,ERA5-Land,open-meteo
2022-12-06,lac_trung,Trung tâm QSMT tại VTC,"Tầng 19, tòa nhà VTC, số 23 Lạc Trung, Hà Nội",21.0023039,105.8640524,21.0,105.899994,15.5,11.9,19.3,67,ERA5-Land,open-meteo
2022-12-07,lac_trung,Trung tâm QSMT tại VTC,"Tầng 19, tòa nhà VTC, số 23 Lạc Trung, Hà Nội",21.0023039,105.8640524,21.0,105.899994,16.1,14.5,17.7,69,ERA5-Land,open-meteo
2022-12-08,lac_trung,Trung tâm QSMT tại VTC,"Tầng 19, tòa nhà VTC, số 23 Lạc Trung, Hà Nội",21.0023039,105.8640524,21.0,105.899994,17.1,15.8,19.0,70,ERA5-Land,open-meteo
2022-12-09,lac_trung,Trung tâm QSMT tại VTC,"Tầng 19, tòa nhà VTC, số 23 Lạc Trung, Hà Nội",21.0023039,105.8640524,21.0,105.899994,17.3,16.4,19.1,73,ERA5-Land,open-meteo
2022-12-10,lac_trung,Trung tâm QSMT tại VTC,"Tầng 19, tòa nhà VTC, số 23 Lạc Trung, Hà Nội",21.0023039,105.8640524,21.0,105.899994,16.7,15.5,17.8,82,ERA5-Land,open-meteo
2022-12-11,lac_trung,Trung tâm QSMT tại VTC,"Tầng 19, tòa nhà VTC, số 23 Lạc Trung, Hà Nội",21.0023039,105.8640524,21.0,105.899994,17.5,16.6,19.4,67,ERA5-Land,open-meteo
2022-12-12,lac_trung,Trung tâm QSMT tại VTC,"Tầng 19, tòa nhà VTC, số 23 Lạc Trung, Hà Nội",21.0023039,105.8640524,21.0,105.899994,17.1,13.6,20.5,58,ERA5-Land,open-meteo
2022-12-13,lac_trung,Trung tâm QSMT tại VTC,"Tầng 19, tòa nhà VTC, số 23 Lạc Trung, Hà Nội",21.0023039,105.8640524,21.0,105.899994,15.3,10.9,20.2,59,ERA5-Land,open-meteo
2022-12-14,lac_trung,Trung tâm QSMT tại VTC,"Tầng 19, tòa nhà VTC, số 23 Lạc Trung, Hà Nội",21.0023039,105.8640524,21.0,105.899994,15.1,11.5,20.5,57,ERA5-Land,open-meteo
2022-12-15,lac_trung,Trung tâm QSMT tại VTC,"Tầng 19, tòa nhà VTC, số 23 Lạc Trung, Hà Nội",21.0023039,105.8640524,21.0,105.899994,14.9,9.4,20.7,64,ERA5-Land,open-meteo
2022-12-16,lac_trung,Trung tâm QSMT tại VTC,"Tầng 19, tòa nhà VTC, số 23 Lạc Trung, Hà Nội",21.0023039,105.8640524,21.0,105.899994,16.8,11.0,23.1,70,ERA5-Land,open-meteo
2022-12-17,lac_trung,Trung tâm QSMT tại VTC,"Tầng 19, tòa nhà VTC, số 23 Lạc Trung, Hà Nội",21.0023039,105.8640524,21.0,105.899994,15.7,13.3,17.7,40,ERA5-Land,open-meteo
2022-12-18,lac_trung,Trung tâm QSMT tại VTC,"Tầng 19, tòa nhà VTC, số 23 Lạc Trung, Hà Nội",21.0023039,105.8640524,21.0,105.899994,13.9,10.2,17.8,37,ERA5-Land,open-meteo
2022-12-19,lac_trung,Trung tâm QSMT tại VTC,"Tầng 19, tòa nhà VTC, số 23 Lạc Trung, Hà Nội",21.0023039,105.8640524,21.0,105.899994,12.6,7.1,18.2,52,ERA5-Land,open-meteo
2022-12-20,lac_trung,Trung tâm QSMT tại VTC,"Tầng 19, tòa nhà VTC, số 23 Lạc Trung, Hà Nội",21.0023039,105.8640524,21.0,105.899994,14.9,8.4,21.1,70,ERA5-Land,open-meteo
2022-12-21,lac_trung,Trung tâm QSMT tại VTC,"Tầng 19, tòa nhà VTC, số 23 Lạc Trung, Hà Nội",21.0023039,105.8640524,21.0,105.899994,17.3,12.3,21.4,49,ERA5-Land,open-meteo
2022-12-22,lac_trung,Trung tâm QSMT tại VTC,"Tầng 19, tòa nhà VTC, số 23 Lạc Trung, Hà Nội",21.0023039,105.8640524,21.0,105.899994,16.2,10.1,21.7,63,ERA5-Land,open-meteo
2022-12-23,lac_trung,Trung tâm QSMT tại VTC,"Tầng 19, tòa nhà VTC, số 23 Lạc Trung, Hà Nội",21.0023039,105.8640524,21.0,105.899994,17.6,14.0,22.3,58,ERA5-Land,open-meteo
2022-12-24,lac_trung,Trung tâm QSMT tại VTC,"Tầng 19, tòa nhà VTC, số 23 Lạc Trung, Hà Nội",21.0023039,105.8640524,21.0,105.899994,17.4,14.0,22.3,55,ERA5-Land,open-meteo
2022-12-25,lac_trung,Trung tâm QSMT tại VTC,"Tầng 19, tòa nhà VTC, số 23 Lạc Trung, Hà Nội",21.0023039,105.8640524,21.0,105.899994,16.8,10.8,22.7,71,ERA5-Land,open-meteo
2022-12-26,lac_trung,Trung tâm QSMT tại VTC,"Tầng 19, tòa nhà VTC, số 23 Lạc Trung, Hà Nội",21.0023039,105.8640524,21.0,105.899994,17.4,12.7,21.5,81,ERA5-Land,open-meteo
2022-12-27,lac_trung,Trung tâm QSMT tại VTC,"Tầng 19, tòa nhà VTC, số 23 Lạc Trung, Hà Nội",21.0023039,105.8640524,21.0,105.899994,18.7,16.1,22.0,75,ERA5-Land,open-meteo
2022-12-28,lac_trung,Trung tâm QSMT tại VTC,"Tầng 19, tòa nhà VTC, số 23 Lạc Trung, Hà Nội",21.0023039,105.8640524,21.0,105.899994,15.2,12.8,17.1,70,ERA5-Land,open-meteo
2022-12-29,lac_trung,Trung tâm QSMT tại VTC,"Tầng 19, tòa nhà VTC, số 23 Lạc Trung, Hà Nội",21.0023039,105.8640524,21.0,105.899994,13.4,12.3,14.8,55,ERA5-Land,open-meteo
2022-12-30,lac_trung,Trung tâm QSMT tại VTC,"Tầng 19, tòa nhà VTC, số 23 Lạc Trung, Hà Nội",21.0023039,105.8640524,21.0,105.899994,14.0,12.3,16.5,55,ERA5-Land,open-meteo
2022-12-31,lac_trung,Trung tâm QSMT tại VTC,"Tầng 19, tòa nhà VTC, số 23 Lạc Trung, Hà Nội",21.0023039,105.8640524,21.0,105.899994,14.9,12.3,18.5,59,ERA5-Land,open-meteo
2023-01-01,lac_trung,Trung tâm QSMT tại VTC,"Tầng 19, tòa nhà VTC, số 23 Lạc Trung, Hà Nội",21.0023039,105.8640524,21.0,105.899994,15.4,9.9,20.6,65,ERA5-Land,open-meteo
2023-01-02,lac_trung,Trung tâm QSMT tại VTC,"Tầng 19, tòa nhà VTC, số 23 Lạc Trung, Hà Nội",21.0023039,105.8640524,21.0,105.899994,16.4,14.8,17.9,68,ERA5-Land,open-meteo
2023-01-03,lac_trung,Trung tâm QSMT tại VTC,"Tầng 19, tòa nhà VTC, số 23 Lạc Trung, Hà Nội",21.0023039,105.8640524,21.0,105.899994,16.2,15.3,17.8,63,ERA5-Land,open-meteo
2023-01-04,lac_trung,Trung tâm QSMT tại VTC,"Tầng 19, tòa nhà VTC, số 23 Lạc Trung, Hà Nội",21.0023039,105.8640524,21.0,105.899994,16.9,14.6,20.1,69,ERA5-Land,open-meteo
2023-01-05,lac_trung,Trung tâm QSMT tại VTC,"Tầng 19, tòa nhà VTC, số 23 Lạc Trung, Hà Nội",21.0023039,105.8640524,21.0,105.899994,16.9,13.1,20.3,78,ERA5-Land,open-meteo
2023-01-06,lac_trung,Trung tâm QSMT tại VTC,"Tầng 19, tòa nhà VTC, số 23 Lạc Trung, Hà Nội",21.0023039,105.8640524,21.0,105.899994,18.6,15.3,23.6,62,ERA5-Land,open-meteo
2023-01-07,lac_trung,Trung tâm QSMT tại VTC,"Tầng 19, tòa nhà VTC, số 23 Lạc Trung, Hà Nội",21.0023039,105.8640524,21.0,105.899994,17.1,12.4,22.4,61,ERA5-Land,open-meteo
2023-01-08,lac_trung,Trung tâm QSMT tại VTC,"Tầng 19, tòa nhà VTC, số 23 Lạc Trung, Hà Nội",21.0023039,105.8640524,21.0,105.899994,18.2,13.7,23.0,69,ERA5-Land,open-meteo
2023-01-09,lac_trung,Trung tâm QSMT tại VTC,"Tầng 19, tòa nhà VTC, số 23 Lạc Trung, Hà Nội",21.0023039,105.8640524,21.0,105.899994,19.2,15.5,23.3,71,ERA5-Land,open-meteo
2023-01-10,lac_trung,Trung tâm QSMT tại VTC,"Tầng 19, tòa nhà VTC, số 23 Lạc Trung, Hà Nội",21.0023039,105.8640524,21.0,105.899994,19.2,17.1,22.0,84,ERA5-Land,open-meteo
2023-01-11,lac_trung,Trung tâm QSMT tại VTC,"Tầng 19, tòa nhà VTC, số 23 Lạc Trung, Hà Nội",21.0023039,105.8640524,21.0,105.899994,18.7,17.7,19.8,89,ERA5-Land,open-meteo
2023-01-12,lac_trung,Trung tâm QSMT tại VTC,"Tầng 19, tòa nhà VTC, số 23 Lạc Trung, Hà Nội",21.0023039,105.8640524,21.0,105.899994,19.5,17.2,24.0,86,ERA5-Land,open-meteo
2023-01-13,lac_trung,Trung tâm QSMT tại VTC,"Tầng 19, tòa nhà VTC, số 23 Lạc Trung, Hà Nội",21.0023039,105.8640524,21.0,105.899994,21.2,17.2,28.3,84,ERA5-Land,open-meteo
2023-01-14,lac_trung,Trung tâm QSMT tại VTC,"Tầng 19, tòa nhà VTC, số 23 Lạc Trung, Hà Nội",21.0023039,105.8640524,21.0,105.899994,22.3,15.3,31.0,74,ERA5-Land,open-meteo
2023-01-15,lac_trung,Trung tâm QSMT tại VTC,"Tầng 19, tòa nhà VTC, số 23 Lạc Trung, Hà Nội",21.0023039,105.8640524,21.0,105.899994,16.5,12.0,19.5,63,ERA5-Land,open-meteo
2023-01-16,lac_trung,Trung tâm QSMT tại VTC,"Tầng 19, tòa nhà VTC, số 23 Lạc Trung, Hà Nội",21.0023039,105.8640524,21.0,105.899994,11.9,10.5,13.5,49,ERA5-Land,open-meteo
2023-01-17,lac_trung,Trung tâm QSMT tại VTC,"Tầng 19, tòa nhà VTC, số 23 Lạc Trung, Hà Nội",21.0023039,105.8640524,21.0,105.899994,12.2,10.3,14.5,53,ERA5-Land,open-meteo
2023-01-18,lac_trung,Trung tâm QSMT tại VTC,"Tầng 19, tòa nhà VTC, số 23 Lạc Trung, Hà Nội",21.0023039,105.8640524,21.0,105.899994,12.7,10.1,15.9,51,ERA5-Land,open-meteo
2023-01-19,lac_trung,Trung tâm QSMT tại VTC,"Tầng 19, tòa nhà VTC, số 23 Lạc Trung, Hà Nội",21.0023039,105.8640524,21.0,105.899994,13.0,8.1,18.1,66,ERA5-Land,open-meteo
